open_time,open,high,low,close,volume
1772281800000,1870.01000000,1871.87000000,1862.47000000,1868.53000000,3027.31130000
1772283600000,1868.53000000,1877.30000000,1866.03000000,1868.91000000,4379.98200000
1772285400000,1868.91000000,1910.20000000,1865.25000000,1905.58000000,26559.72800000
1772287200000,1905.58000000,1915.95000000,1889.57000000,1901.10000000,17114.11850000
1772289000000,1901.11000000,1913.84000000,1883.20000000,1887.75000000,15811.50740000
1772290800000,1887.76000000,1903.91000000,1873.83000000,1899.79000000,12231.73840000
1772292600000,1899.80000000,1903.32000000,1893.06000000,1898.88000000,7231.15170000
1772294400000,1898.87000000,1902.99000000,1891.72000000,1899.79000000,4596.94000000
1772296200000,1899.79000000,1910.20000000,1895.90000000,1903.98000000,5392.09480000
1772298000000,1903.97000000,1904.46000000,1896.26000000,1902.77000000,3522.65030000
1772299800000,1902.78000000,1911.62000000,1886.02000000,1906.91000000,11871.69530000
1772301600000,1906.90000000,1908.48000000,1901.27000000,1903.52000000,3112.95000000
1772303400000,1903.52000000,1947.00000000,1903.52000000,1936.08000000,20817.74350000
1772305200000,1936.08000000,1937.65000000,1920.38000000,1927.53000000,6815.16300000
1772307000000,1927.53000000,1955.04000000,1926.66000000,1947.02000000,17042.34010000
1772308800000,1947.03000000,1968.00000000,1938.76000000,1960.30000000,13577.00490000
1772310600000,1960.30000000,1972.44000000,1950.29000000,1965.96000000,9666.32910000
1772312400000,1965.96000000,1967.76000000,1946.21000000,1949.45000000,9307.22190000
1772314200000,1949.46000000,1964.84000000,1945.39000000,1957.69000000,8426.18490000
1772316000000,1957.70000000,1969.65000000,1955.75000000,1964.76000000,8613.73690000
1772317800000,1964.77000000,1984.99000000,1963.73000000,1965.48000000,17082.75720000
1772319600000,1965.48000000,1969.97000000,1960.01000000,1960.78000000,3853.67120000
1772321400000,1960.78000000,1966.55000000,1956.84000000,1964.51000000,3462.57000000
1772323200000,1964.51000000,1969.28000000,1957.84000000,1958.54000000,4592.38080000
1772325000000,1958.55000000,1965.00000000,1954.64000000,1962.66000000,3414.79110000
1772326800000,1962.67000000,1962.70000000,1943.58000000,1953.91000000,8835.89650000
1772328600000,1953.92000000,2023.40000000,1952.12000000,2012.36000000,31478.02900000
1772330400000,2012.37000000,2054.80000000,2008.61000000,2032.36000000,47788.96020000
1772332200000,2032.36000000,2048.26000000,2027.25000000,2033.05000000,14660.82460000
1772334000000,2033.04000000,2039.25000000,2025.64000000,2034.16000000,9304.52290000
1772335800000,2034.16000000,2034.84000000,2017.00000000,2023.29000000,8705.16160000
1772337600000,2023.29000000,2030.30000000,1998.68000000,2012.08000000,16494.04330000
1772339400000,2012.07000000,2020.21000000,2010.11000000,2015.70000000,5348.94790000
1772341200000,2015.71000000,2022.90000000,2009.70000000,2020.01000000,4613.95350000
1772343000000,2020.00000000,2021.14000000,2009.82000000,2011.24000000,4014.34510000
1772344800000,2011.24000000,2012.67000000,1993.56000000,2000.67000000,10819.18660000
1772346600000,2000.68000000,2002.30000000,1989.00000000,1998.41000000,13769.91410000
1772348400000,1998.41000000,2005.37000000,1993.00000000,1999.82000000,5742.75030000
1772350200000,1999.83000000,2009.63000000,1996.73000000,2007.24000000,9123.06130000
1772352000000,2007.23000000,2010.18000000,1998.64000000,2007.25000000,4643.80300000
1772353800000,2007.25000000,2007.50000000,1981.03000000,1986.00000000,10490.48950000
1772355600000,1986.01000000,1996.12000000,1974.83000000,1991.00000000,7806.45950000
1772357400000,1991.00000000,1991.92000000,1976.92000000,1980.69000000,8626.04340000
1772359200000,1980.69000000,1985.91000000,1972.24000000,1984.78000000,7739.05100000
1772361000000,1984.79000000,1993.03000000,1979.08000000,1984.81000000,6052.32750000
1772362800000,1984.81000000,1989.48000000,1984.76000000,1987.54000000,3150.66840000
1772364600000,1987.55000000,1988.71000000,1981.96000000,1983.32000000,2699.73140000
1772366400000,1983.32000000,1988.00000000,1979.49000000,1980.83000000,3033.56540000
1772368200000,1980.83000000,1985.93000000,1976.39000000,1978.20000000,3955.14860000
1772370000000,1978.21000000,1981.55000000,1968.60000000,1976.38000000,7468.88200000
1772371800000,1976.38000000,2024.40000000,1973.31000000,2006.58000000,23186.06400000
1772373600000,2006.58000000,2028.00000000,2002.73000000,2007.50000000,15970.11050000
1772375400000,2007.50000000,2013.08000000,1993.37000000,2000.10000000,10715.13720000
1772377200000,2000.11000000,2014.40000000,1998.86000000,2010.00000000,9345.48510000
1772379000000,2009.99000000,2016.23000000,1992.35000000,1993.38000000,6740.18070000
1772380800000,1993.38000000,2009.38000000,1983.47000000,2005.77000000,10717.07030000
1772382600000,2005.77000000,2007.09000000,1960.23000000,1974.03000000,21934.37190000
1772384400000,1974.02000000,1975.92000000,1953.30000000,1965.65000000,11118.99000000
1772386200000,1965.66000000,1975.35000000,1958.80000000,1961.17000000,7305.62090000
1772388000000,1961.17000000,1997.53000000,1961.03000000,1980.50000000,21536.95050000
1772389800000,1980.49000000,1983.65000000,1973.20000000,1975.82000000,5959.23050000
1772391600000,1975.82000000,1976.37000000,1957.35000000,1959.89000000,8600.89630000
1772393400000,1959.90000000,1967.72000000,1946.55000000,1953.90000000,12814.01500000
1772395200000,1953.89000000,1955.01000000,1924.00000000,1924.49000000,13782.96600000
1772397000000,1924.50000000,1927.12000000,1907.41000000,1914.26000000,20674.27130000
1772398800000,1914.27000000,1929.42000000,1912.61000000,1924.85000000,10441.41270000
1772400600000,1924.86000000,1932.34000000,1921.48000000,1928.98000000,5303.88130000
1772402400000,1928.98000000,1971.01000000,1926.87000000,1936.23000000,20476.75820000
1772404200000,1936.23000000,1938.45000000,1914.69000000,1924.86000000,10291.67790000
1772406000000,1924.86000000,1948.15000000,1918.70000000,1932.51000000,11690.68460000
1772407800000,1932.51000000,1946.14000000,1931.48000000,1939.71000000,6218.13300000
1772409600000,1939.71000000,1954.13000000,1937.42000000,1946.53000000,7529.13820000
1772411400000,1946.53000000,1967.49000000,1946.10000000,1960.86000000,8204.59740000
1772413200000,1960.87000000,1989.23000000,1959.79000000,1967.75000000,15942.41900000
1772415000000,1967.76000000,1973.32000000,1959.64000000,1963.71000000,4931.61270000
1772416800000,1963.71000000,1966.16000000,1939.79000000,1948.51000000,11720.35160000
1772418600000,1948.51000000,1963.20000000,1947.65000000,1955.63000000,5467.18010000
1772420400000,1955.63000000,1977.00000000,1948.35000000,1973.80000000,8556.41170000
1772422200000,1973.81000000,1979.82000000,1969.66000000,1972.30000000,6704.92220000
1772424000000,1972.30000000,1978.56000000,1968.31000000,1978.41000000,5425.83070000
1772425800000,1978.40000000,1980.32000000,1969.66000000,1972.94000000,4105.20180000
1772427600000,1972.94000000,1973.33000000,1961.61000000,1968.00000000,5536.72520000
1772429400000,1968.01000000,1983.60000000,1968.01000000,1970.84000000,5839.40890000
1772431200000,1970.90000000,1971.20000000,1941.85000000,1950.22000000,11128.56860000
1772433000000,1950.23000000,1951.70000000,1937.55000000,1943.31000000,7975.13780000
1772434800000,1943.31000000,1944.99000000,1925.53000000,1936.31000000,11025.32470000
1772436600000,1936.31000000,1942.48000000,1934.33000000,1941.66000000,7631.18100000
1772438400000,1941.65000000,1941.79000000,1920.00000000,1927.02000000,11731.32720000
1772440200000,1927.01000000,1951.14000000,1926.69000000,1949.34000000,8513.19240000
1772442000000,1949.33000000,1967.13000000,1946.85000000,1958.12000000,12288.13030000
1772443800000,1958.13000000,1963.38000000,1947.43000000,1947.79000000,9155.41960000
1772445600000,1947.78000000,1956.18000000,1944.00000000,1952.41000000,4480.78010000
1772447400000,1952.41000000,1955.70000000,1946.99000000,1952.25000000,2633.46220000
1772449200000,1952.24000000,1952.24000000,1935.54000000,1938.48000000,6976.88730000
